282115	2025-05-19T15:50:45.690	14	14	5	2	SVG_New_embedded_image		20	282028	116
282117	2025-05-19T15:50:45.690	14	14	5	1	274	Ref_SvgRef_Svg	0	282116	0
282119	2025-05-19T15:50:45.690	14	14	5	1	227	Ref_Svg;3;1Ref_Svg;3;1	0	282118	1
282121	2025-05-19T15:50:45.690	14	14	5	1	274	Ref_SvgRef_Svg	0	282120	0
282122	2025-05-19T15:50:45.690	14	14	5	2	SVG_New_textArea		20		
282123	2025-05-19T15:50:45.690	14	14	6	2	Compiler_SVG		20		
282125	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282124	0
282127	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282126	0
282128	2025-05-19T15:50:45.690	14	14	7	2	SVG_SET_OPTIONS		20		
282130	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282129	0
282132	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282131	0
282134	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282133	0
282136	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282135	0
282138	2025-05-19T15:50:45.690	14	14	8	1	1131	Vrai;*Vrai;*	0	282137	0
282139	2025-05-19T15:50:45.690	14	14	7	2	SVG_SET_OPTIONS		20	282128	9
282140	2025-05-19T15:50:45.690	14	14	6	2	Compiler_SVG		20	282123	15
282142	2025-05-19T15:50:45.690	14	14	6	1	1525		0	282141	0
282144	2025-05-19T15:50:45.690	14	14	6	1	15	"{";"Arial""{";"Arial"	0	282143	0
282145	2025-05-19T15:50:45.690	14	14	6	2	xml_referenceValid		20		
282147	2025-05-19T15:50:45.690	14	14	7	1	704		0	282146	0
282149	2025-05-19T15:50:45.690	14	14	7	1	155	"xml_noError""xml_noError"	0	282148	0
282151	2025-05-19T15:50:45.690	14	14	7	1	1053	"000000012F59AD200000000164FA1E08""000000012F59AD200000000164FA1E08"	0	282150	0
282153	2025-05-19T15:50:45.690	14	14	7	1	155	""""	0	282152	0
282154	2025-05-19T15:50:45.690	14	14	6	2	xml_referenceValid		20	282145	8
282156	2025-05-19T15:50:45.690	14	14	6	1	991	"error_badReference""error_badReference"	0	282155	0
282158	2025-05-19T15:50:45.690	14	14	6	1	1132	Vrai;""Vrai;""	0	282157	0
282159	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20		
282161	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282160	0
282162	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20	282159	3
282164	2025-05-19T15:50:45.690	14	14	6	1	233	"Carruades de LafiteA 2002";"\r\n";"\r""Carruades de LafiteA 2002";"\r\n";"\r"	0	282163	1
282165	2025-05-19T15:50:45.690	14	14	6	2	str_styledText		20		
282167	2025-05-19T15:50:45.690	14	14	7	1	1132	Vrai;"Missing parameter"Vrai;"Missing parameter"	0	282166	0
282169	2025-05-19T15:50:45.690	14	14	7	1	233	"Carruades de LafiteA 2002";"\n";"""Carruades de LafiteA 2002";"\n";""	0	282168	0
282171	2025-05-19T15:50:45.690	14	14	7	1	1019	"(?i-ms)<span [^>]*>";"Carruades de LafiteA 2002";1"(?i-ms)<span [^>]*>";"Carruades de LafiteA 2002";1	0	282170	7
282172	2025-05-19T15:50:45.690	14	14	6	2	str_styledText		20	282165	18
282174	2025-05-19T15:50:45.690	14	14	6	1	865	"000000012F59AD200000000164FA1E08";"textArea""000000012F59AD200000000164FA1E08";"textArea"	0	282173	3
282176	2025-05-19T15:50:45.690	14	14	6	1	15	"\r";"Carruades de LafiteA 2002""\r";"Carruades de LafiteA 2002"	0	282175	0
282178	2025-05-19T15:50:45.690	14	14	6	1	15	"\n";"Carruades de LafiteA 2002""\n";"Carruades de LafiteA 2002"	0	282177	0
282180	2025-05-19T15:50:45.690	14	14	6	1	1080	"000000012F59AD200000000164A65D60";6;"Carruades de LafiteA 2002""000000012F59AD200000000164A65D60";6;"Carruades de LafiteA 2002"	0	282179	1
282182	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164A65D60";"x";315;"y";127"000000012F59AD200000000164A65D60";"x";315;"y";127	0	282181	2
282184	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164A65D60";"width";100"000000012F59AD200000000164A65D60";"width";100	0	282183	1
282186	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164A65D60";"height";22"000000012F59AD200000000164A65D60";"height";22	0	282185	1
282187	2025-05-19T15:50:45.690	14	14	6	2	fontReplaceArial		20		
282189	2025-05-19T15:50:45.690	14	14	7	1	221	n/a;0n/a;0	0	282188	0
282191	2025-05-19T15:50:45.690	14	14	7	1	221	n/a;0n/a;0	0	282190	0
282193	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282192	0
282195	2025-05-19T15:50:45.690	14	14	7	1	15	"Arial";"Arial""Arial";"Arial"	0	282194	1
282197	2025-05-19T15:50:45.690	14	14	7	1	1019	"(?m-si)(?:(,*)[[:blank:]]*'?(Arial(?:'?)))(?:(,)|$)";"Arial";1;n/a;n/a"(?m-si)(?:(,*)[[:blank:]]*'?(Arial(?:'?)))(?:(,)|$)";"Arial";1;n/a;n/a	0	282196	14
282199	2025-05-19T15:50:45.690	14	14	7	1	12	"Arial";1;0"Arial";1;0	0	282198	0
282201	2025-05-19T15:50:45.690	14	14	7	1	12	"Arial";-1;0"Arial";-1;0	0	282200	0
282202	2025-05-19T15:50:45.690	14	14	7	2	Rgx_SubstituteText		20		
282204	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282203	0
282206	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282205	0
282208	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282207	0
282210	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282209	0
282212	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282211	0
282214	2025-05-19T15:50:45.690	14	14	8	1	222	n/a;0n/a;0	0	282213	0
282216	2025-05-19T15:50:45.690	14	14	8	2	rgx_Options		20	282215	0
282218	2025-05-19T15:50:45.690	14	14	8	1	704		0	282217	0
282220	2025-05-19T15:50:45.690	14	14	8	1	155	"rgx_NO_ERROR""rgx_NO_ERROR"	0	282219	0
282222	2025-05-19T15:50:45.690	14	14	8	1	1019	"(?m-si)(?:(,*)[[:blank:]]*'?(Arial(?:'?)))(?:(,)|$)";"Arial";1;n/a;n/a"(?m-si)(?:(,*)[[:blank:]]*'?(Arial(?:'?)))(?:(,)|$)";"Arial";1;n/a;n/a	0	282221	1
282224	2025-05-19T15:50:45.690	14	14	8	1	274	n/an/a	0	282223	0
282226	2025-05-19T15:50:45.690	14	14	8	1	12	"Arial";1;5"Arial";1;5	0	282225	0
282228	2025-05-19T15:50:45.690	14	14	8	1	911	n/a;"Arial"n/a;"Arial"	0	282227	0
282230	2025-05-19T15:50:45.690	14	14	8	1	911	n/a;1n/a;1	0	282229	0
282232	2025-05-19T15:50:45.690	14	14	8	1	911	n/a;5n/a;5	0	282231	0
282234	2025-05-19T15:50:45.690	14	14	8	1	911	n/a;0n/a;0	0	282233	0
282236	2025-05-19T15:50:45.690	14	14	8	1	12	"Arial";1;0"Arial";1;0	0	282235	0
282238	2025-05-19T15:50:45.690	14	14	8	1	274	n/an/a	0	282237	0
282240	2025-05-19T15:50:45.690	14	14	8	1	232	"Arial";1;5"Arial";1;5	0	282239	0
282242	2025-05-19T15:50:45.690	14	14	8	1	231	"";"'Arial Unicode MS','Arial'";1"";"'Arial Unicode MS','Arial'";1	0	282241	0
282244	2025-05-19T15:50:45.690	14	14	8	1	155	""""	0	282243	0
282245	2025-05-19T15:50:45.690	14	14	7	2	Rgx_SubstituteText		20	282202	48
282247	2025-05-19T15:50:45.690	14	14	7	1	222	n/a;0n/a;0	0	282246	0
282248	2025-05-19T15:50:45.690	14	14	7	2	Rgx_SplitText		20		
282250	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282249	0
282252	2025-05-19T15:50:45.690	14	14	8	1	221	n/a;0n/a;0	0	282251	0
282254	2025-05-19T15:50:45.690	14	14	8	2	rgx_Options		20	282253	0
282256	2025-05-19T15:50:45.690	14	14	8	1	274	n/an/a	0	282255	0
282258	2025-05-19T15:50:45.690	14	14	8	1	704		0	282257	0
282260	2025-05-19T15:50:45.690	14	14	8	1	155	"rgx_NO_ERROR""rgx_NO_ERROR"	0	282259	0
282262	2025-05-19T15:50:45.690	14	14	8	1	1019	", *";"'Arial Unicode MS','Arial'";1;n/a;n/a", *";"'Arial Unicode MS','Arial'";1;n/a;n/a	0	282261	5
282264	2025-05-19T15:50:45.690	14	14	8	1	274	n/an/a	0	282263	0
282266	2025-05-19T15:50:45.690	14	14	8	1	12	"'Arial Unicode MS','Arial'";1;18"'Arial Unicode MS','Arial'";1;18	0	282265	0
282268	2025-05-19T15:50:45.690	14	14	8	1	911	n/a;"'Arial Unicode MS'"n/a;"'Arial Unicode MS'"	0	282267	0
282270	2025-05-19T15:50:45.690	14	14	8	1	1019	", *";"'Arial Unicode MS','Arial'";20;n/a;n/a", *";"'Arial Unicode MS','Arial'";20;n/a;n/a	0	282269	1
282272	2025-05-19T15:50:45.690	14	14	8	1	12	"'Arial Unicode MS','Arial'";20"'Arial Unicode MS','Arial'";20	0	282271	0
282274	2025-05-19T15:50:45.690	14	14	8	1	911	n/a;"'Arial'"n/a;"'Arial'"	0	282273	0
282276	2025-05-19T15:50:45.690	14	14	8	1	155	""""	0	282275	0
282277	2025-05-19T15:50:45.690	14	14	7	2	Rgx_SplitText		20	282248	40
282279	2025-05-19T15:50:45.690	14	14	7	1	274	n/an/a	0	282278	0
282281	2025-05-19T15:50:45.690	14	14	7	1	233	"'Arial Unicode MS'";"'";"""'Arial Unicode MS'";"'";""	0	282280	1
282283	2025-05-19T15:50:45.690	14	14	7	1	11	VraiVrai	0	282282	0
282285	2025-05-19T15:50:45.690	14	14	7	1	233	"'Arial'";"'";"""'Arial'";"'";""	0	282284	1
282287	2025-05-19T15:50:45.690	14	14	7	1	11	FauxFaux	0	282286	0
282288	2025-05-19T15:50:45.690	14	14	6	2	fontReplaceArial		20	282187	145
282290	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164A65D60";"font-family";"'Arial Unicode MS','Arial'""000000012F59AD200000000164A65D60";"font-family";"'Arial Unicode MS','Arial'"	0	282289	1
282291	2025-05-19T15:50:45.690	14	14	6	2	setFontStyles		20		
282293	2025-05-19T15:50:45.690	14	14	7	1	866	"000000012F59AD200000000164A65D60";"font-weight";"bold""000000012F59AD200000000164A65D60";"font-weight";"bold"	0	282292	1
282295	2025-05-19T15:50:45.690	14	14	7	1	1472		0	282294	0
282296	2025-05-19T15:50:45.690	14	14	6	2	setFontStyles		20	282291	7
282298	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164A65D60";"font-size";10"000000012F59AD200000000164A65D60";"font-size";10	0	282297	1
282300	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164A65D60";"text-align";"center""000000012F59AD200000000164A65D60";"text-align";"center"	0	282299	1
282302	2025-05-19T15:50:45.690	14	14	6	1	1525		0	282301	0
282303	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20		
282305	2025-05-19T15:50:45.690	14	14	7	1	704		0	282304	0
282307	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282306	0
282309	2025-05-19T15:50:45.690	14	14	7	1	10	""""	0	282308	0
282311	2025-05-19T15:50:45.690	14	14	7	1	155	""""	0	282310	0
282313	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282312	0
282315	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282314	0
282316	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20	282303	14
282318	2025-05-19T15:50:45.690	14	14	6	1	1129	Vrai;"Component_errorHandler("deinit")"Vrai;"Component_errorHandler("deinit")"	0	282317	0
282319	2025-05-19T15:50:45.690	14	14	5	2	SVG_New_textArea		20	282122	297
282321	2025-05-19T15:50:45.690	14	14	5	1	51	[Cave][Cave]	0	282320	7
282323	2025-05-19T15:50:45.690	14	14	5	1	36	[Cave][Cave]	0	282322	0
282325	2025-05-19T15:50:45.690	14	14	5	1	286	$Img$Img	0	282324	0
282327	2025-05-19T15:50:45.690	14	14	5	1	457	437 Ko;$LargIm;$HautIm437 Ko;$LargIm;$HautIm	0	282326	124
282329	2025-05-19T15:50:45.690	14	14	5	1	10	"2012""2012"	0	282328	0
282331	2025-05-19T15:50:45.690	14	14	5	1	1002	$img;"TIF"$img;"TIF"	0	282330	6
282333	2025-05-19T15:50:45.690	14	14	5	1	457	437 Ko;$LargIm;$HautIm437 Ko;$LargIm;$HautIm	0	282332	0
282335	2025-05-19T15:50:45.690	14	14	5	1	8	4,9999988079074,999998807907	0	282334	0
282336	2025-05-19T15:50:45.690	14	14	5	2	SVG_New_embedded_image		20		
282337	2025-05-19T15:50:45.690	14	14	6	2	Compiler_SVG		20		
282339	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282338	0
282341	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282340	0
282342	2025-05-19T15:50:45.690	14	14	7	2	SVG_SET_OPTIONS		20		
282344	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282343	0
282346	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282345	0
282348	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282347	0
282350	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282349	0
282352	2025-05-19T15:50:45.690	14	14	8	1	1131	Vrai;*Vrai;*	0	282351	0
282353	2025-05-19T15:50:45.690	14	14	7	2	SVG_SET_OPTIONS		20	282342	10
282354	2025-05-19T15:50:45.690	14	14	6	2	Compiler_SVG		20	282337	16
282356	2025-05-19T15:50:45.690	14	14	6	1	222	n/a;0n/a;0	0	282355	0
282358	2025-05-19T15:50:45.690	14	14	6	1	1406	9 073 octets;n/a9 073 octets;n/a	0	282357	0
282360	2025-05-19T15:50:45.690	14	14	6	1	274	n/an/a	0	282359	0
282362	2025-05-19T15:50:45.690	14	14	6	1	1472	".heic";".svg";".png";".jpeg";".tiff";".gif";".bmp";".pdf";".emf"".heic";".svg";".png";".jpeg";".tiff";".gif";".bmp";".pdf";".emf"	0	282361	1
282364	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".heic"n/a;".heic"	0	282363	0
282366	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".svg"n/a;".svg"	0	282365	0
282368	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".png"n/a;".png"	0	282367	0
282369	2025-05-19T15:50:45.690	14	14	6	2	xml_referenceValid		20		
282371	2025-05-19T15:50:45.690	14	14	7	1	704		0	282370	0
282373	2025-05-19T15:50:45.690	14	14	7	1	155	"xml_noError""xml_noError"	0	282372	0
282375	2025-05-19T15:50:45.690	14	14	7	1	1053	"000000012F59AD200000000164FA1E08""000000012F59AD200000000164FA1E08"	0	282374	0
282377	2025-05-19T15:50:45.690	14	14	7	1	155	""""	0	282376	0
282378	2025-05-19T15:50:45.690	14	14	6	2	xml_referenceValid		20	282369	8
282380	2025-05-19T15:50:45.690	14	14	6	1	991	"error_badReference""error_badReference"	0	282379	1
282382	2025-05-19T15:50:45.690	14	14	6	1	1132	Vrai;""Vrai;""	0	282381	0
282384	2025-05-19T15:50:45.690	14	14	6	1	684		0	282383	0
282385	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20		
282387	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282386	0
282388	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20	282385	3
282390	2025-05-19T15:50:45.690	14	14	6	1	356	9 073 octets9 073 octets	0	282389	0
282392	2025-05-19T15:50:45.690	14	14	6	1	457	9 073 octets;n/a;n/a9 073 octets;n/a;n/a	0	282391	0
282394	2025-05-19T15:50:45.690	14	14	6	1	692	9 073 octets;n/a;".png"9 073 octets;n/a;".png"	0	282393	2
282396	2025-05-19T15:50:45.690	14	14	6	1	895	n/a;n/an/a;n/a	0	282395	15
282398	2025-05-19T15:50:45.690	14	14	6	1	606	n/a;0n/a;0	0	282397	0
282400	2025-05-19T15:50:45.690	14	14	6	1	1053	"000000012F59AD200000000164FA1E08""000000012F59AD200000000164FA1E08"	0	282399	0
282402	2025-05-19T15:50:45.690	14	14	6	1	866	"000000012F59AD200000000164FA1E08";"xmlns:xlink";"http://www.w3.org/1999/xlink""000000012F59AD200000000164FA1E08";"xmlns:xlink";"http://www.w3.org/1999/xlink"	0	282401	3
282404	2025-05-19T15:50:45.690	14	14	6	1	233	".png";".";""".png";".";""	0	282403	0
282406	2025-05-19T15:50:45.690	14	14	6	1	865	"000000012F59AD200000000164FA1E08";"image";"xlink:href";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAACOCAYAAAD5NAC7AAAACXBIWXMAAAsTAAALEwEAmpwYAAAK...";"x";445;"y";10;"width";128;"height";142"000000012F59AD200000000164FA1E08";"image";"xlink:href";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAACOCAYAAAD5NAC7AAAACXBIWXMAAAsTAAALEwEAmpwYAAAK...";"x";445;"y";10;"width";128;"height";142	0	282405	14
282408	2025-05-19T15:50:45.690	14	14	6	1	1525		0	282407	0
282409	2025-05-19T15:50:45.690	14	14	5	2	SVG_New_embedded_image		20	282336	144
282411	2025-05-19T15:50:45.690	14	14	5	1	274	Ref_EnrRef_Enr	0	282410	0
282413	2025-05-19T15:50:45.690	14	14	5	1	227	Ref_Enr;4;1Ref_Enr;4;1	0	282412	0
282415	2025-05-19T15:50:45.690	14	14	5	1	274	Ref_EnrRef_Enr	0	282414	0
282417	2025-05-19T15:50:45.690	14	14	5	1	274	Ref_Enr2Ref_Enr2	0	282416	0
282419	2025-05-19T15:50:45.690	14	14	5	1	227	Ref_Enr2;4;1Ref_Enr2;4;1	0	282418	0
282421	2025-05-19T15:50:45.690	14	14	5	1	274	Ref_Enr2Ref_Enr2	0	282420	0
282423	2025-05-19T15:50:45.690	14	14	5	1	243	[Cave][Cave]	0	282422	0
282424	2025-05-19T15:50:45.690	14	14	5	2	SVG_New_embedded_image		20		
282425	2025-05-19T15:50:45.690	14	14	6	2	Compiler_SVG		20		
282427	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282426	0
282429	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282428	0
282430	2025-05-19T15:50:45.690	14	14	7	2	SVG_SET_OPTIONS		20		
282432	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282431	0
282434	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282433	0
282436	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282435	0
282438	2025-05-19T15:50:45.690	14	14	8	1	1525		0	282437	0
282440	2025-05-19T15:50:45.690	14	14	8	1	1131	Vrai;*Vrai;*	0	282439	0
282441	2025-05-19T15:50:45.690	14	14	7	2	SVG_SET_OPTIONS		20	282430	9
282442	2025-05-19T15:50:45.690	14	14	6	2	Compiler_SVG		20	282425	15
282444	2025-05-19T15:50:45.690	14	14	6	1	222	n/a;0n/a;0	0	282443	0
282446	2025-05-19T15:50:45.690	14	14	6	1	1406	437 Ko;n/a437 Ko;n/a	0	282445	1
282448	2025-05-19T15:50:45.690	14	14	6	1	274	n/an/a	0	282447	0
282450	2025-05-19T15:50:45.690	14	14	6	1	1472	".heic";".svg";".png";".jpeg";".tiff";".gif";".bmp";".pdf";".emf"".heic";".svg";".png";".jpeg";".tiff";".gif";".bmp";".pdf";".emf"	0	282449	0
282452	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".heic"n/a;".heic"	0	282451	0
282454	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".svg"n/a;".svg"	0	282453	0
282456	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".png"n/a;".png"	0	282455	0
282458	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".jpeg"n/a;".jpeg"	0	282457	0
282460	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".tiff"n/a;".tiff"	0	282459	0
282462	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".gif"n/a;".gif"	0	282461	0
282464	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".bmp"n/a;".bmp"	0	282463	0
282466	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".pdf"n/a;".pdf"	0	282465	0
282468	2025-05-19T15:50:45.690	14	14	6	1	230	n/a;".emf"n/a;".emf"	0	282467	0
282469	2025-05-19T15:50:45.690	14	14	6	2	xml_referenceValid		20		
282471	2025-05-19T15:50:45.690	14	14	7	1	704		0	282470	0
282473	2025-05-19T15:50:45.690	14	14	7	1	155	"xml_noError""xml_noError"	0	282472	0
282475	2025-05-19T15:50:45.690	14	14	7	1	1053	"000000012F59AD200000000164FA1E08""000000012F59AD200000000164FA1E08"	0	282474	0
282477	2025-05-19T15:50:45.690	14	14	7	1	155	""""	0	282476	0
282478	2025-05-19T15:50:45.690	14	14	6	2	xml_referenceValid		20	282469	8
282480	2025-05-19T15:50:45.690	14	14	6	1	991	"error_badReference""error_badReference"	0	282479	0
282482	2025-05-19T15:50:45.690	14	14	6	1	1132	Vrai;""Vrai;""	0	282481	0
282484	2025-05-19T15:50:45.690	14	14	6	1	684		0	282483	0
282485	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20		
282487	2025-05-19T15:50:45.690	14	14	7	1	1525		0	282486	0
282488	2025-05-19T15:50:45.690	14	14	6	2	Component_errorHandler		20	282485	3
282490	2025-05-19T15:50:45.690	14	14	6	1	356	437 Ko437 Ko	0	282489	0
282492	2025-05-19T15:50:45.690	14	14	6	1	457	437 Ko;n/a;n/a437 Ko;n/a;n/a	0	282491	0
282494	2025-05-19T15:50:45.695	14	14	6	1	692	437 Ko;n/a;".jpg"437 Ko;n/a;".jpg"	0	282493	4636
282496	2025-05-19T15:50:45.696	14	14	6	1	895	n/a;n/an/a;n/a	0	282495	42
282498	2025-05-19T15:50:45.696	14	14	6	1	606	n/a;0n/a;0	0	282497	1
282500	2025-05-19T15:50:45.696	14	14	6	1	1053	"000000012F59AD200000000164FA1E08""000000012F59AD200000000164FA1E08"	0	282499	0
282502	2025-05-19T15:50:45.696	14	14	6	1	866	"000000012F59AD200000000164FA1E08";"xmlns:xlink";"http://www.w3.org/1999/xlink""000000012F59AD200000000164FA1E08";"xmlns:xlink";"http://www.w3.org/1999/xlink"	0	282501	6
282504	2025-05-19T15:50:45.696	14	14	6	1	233	".jpg";".";""".jpg";".";""	0	282503	1
282506	2025-05-19T15:50:45.696	14	14	6	1	865	"000000012F59AD200000000164FA1E08";"image";"xlink:href";"data:image/jpg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBARXhpZgAATU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAA...";"x";454;"y";15;"width";110,0000023842;"height";110,0000023842"000000012F59AD200000000164FA1E08";"image";"xlink:href";"data:image/jpg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBARXhpZgAATU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAA...";"x";454;"y";15;"width";110,0000023842;"height";110,0000023842	0	282505	25
282508	2025-05-19T15:50:45.696	14	14	6	1	1525		0	282507	0
282509	2025-05-19T15:50:45.696	14	14	5	2	SVG_New_embedded_image		20	282424	5223
282511	2025-05-19T15:50:45.696	14	14	5	1	274	Ref_SvgRef_Svg	0	282510	0
282513	2025-05-19T15:50:45.696	14	14	5	1	227	Ref_Svg;4;1Ref_Svg;4;1	0	282512	0
282515	2025-05-19T15:50:45.696	14	14	5	1	274	Ref_SvgRef_Svg	0	282514	0
282516	2025-05-19T15:50:45.696	14	14	5	2	SVG_New_textArea		20		
282517	2025-05-19T15:50:45.696	14	14	6	2	Compiler_SVG		20		
282519	2025-05-19T15:50:45.696	14	14	7	1	1525		0	282518	0
282521	2025-05-19T15:50:45.696	14	14	7	1	1525		0	282520	0
282522	2025-05-19T15:50:45.696	14	14	7	2	SVG_SET_OPTIONS		20		
282524	2025-05-19T15:50:45.696	14	14	8	1	1525		0	282523	0
282526	2025-05-19T15:50:45.696	14	14	8	1	1525		0	282525	0
282528	2025-05-19T15:50:45.696	14	14	8	1	1525		0	282527	0
282530	2025-05-19T15:50:45.696	14	14	8	1	1525		0	282529	0
282532	2025-05-19T15:50:45.696	14	14	8	1	1131	Vrai;*Vrai;*	0	282531	0
282533	2025-05-19T15:50:45.696	14	14	7	2	SVG_SET_OPTIONS		20	282522	16
282534	2025-05-19T15:50:45.696	14	14	6	2	Compiler_SVG		20	282517	22
282536	2025-05-19T15:50:45.696	14	14	6	1	1525		0	282535	0
282538	2025-05-19T15:50:45.696	14	14	6	1	15	"{";"Arial""{";"Arial"	0	282537	1
282539	2025-05-19T15:50:45.696	14	14	6	2	xml_referenceValid		20		
282541	2025-05-19T15:50:45.696	14	14	7	1	704		0	282540	0
282543	2025-05-19T15:50:45.696	14	14	7	1	155	"xml_noError""xml_noError"	0	282542	0
282545	2025-05-19T15:50:45.696	14	14	7	1	1053	"000000012F59AD200000000164FA1E08""000000012F59AD200000000164FA1E08"	0	282544	0
282547	2025-05-19T15:50:45.696	14	14	7	1	155	""""	0	282546	0
282548	2025-05-19T15:50:45.696	14	14	6	2	xml_referenceValid		20	282539	9
282550	2025-05-19T15:50:45.696	14	14	6	1	991	"error_badReference""error_badReference"	0	282549	2
282552	2025-05-19T15:50:45.696	14	14	6	1	1132	Vrai;""Vrai;""	0	282551	0
282553	2025-05-19T15:50:45.696	14	14	6	2	Component_errorHandler		20		
282555	2025-05-19T15:50:45.696	14	14	7	1	1525		0	282554	0
282556	2025-05-19T15:50:45.696	14	14	6	2	Component_errorHandler		20	282553	4
282558	2025-05-19T15:50:45.696	14	14	6	1	233	"Château A. Sevran 2012";"\r\n";"\r""Château A. Sevran 2012";"\r\n";"\r"	0	282557	3
282559	2025-05-19T15:50:45.696	14	14	6	2	str_styledText		20		
282561	2025-05-19T15:50:45.696	14	14	7	1	1132	Vrai;"Missing parameter"Vrai;"Missing parameter"	0	282560	0
282563	2025-05-19T15:50:45.696	14	14	7	1	233	"Château A. Sevran 2012";"\n";"""Château A. Sevran 2012";"\n";""	0	282562	0
282565	2025-05-19T15:50:45.696	14	14	7	1	1019	"(?i-ms)<span [^>]*>";"Château A. Sevran 2012";1"(?i-ms)<span [^>]*>";"Château A. Sevran 2012";1	0	282564	11
282566	2025-05-19T15:50:45.696	14	14	6	2	str_styledText		20	282559	22
282568	2025-05-19T15:50:45.696	14	14	6	1	865	"000000012F59AD200000000164FA1E08";"textArea""000000012F59AD200000000164FA1E08";"textArea"	0	282567	4
282570	2025-05-19T15:50:45.696	14	14	6	1	15	"\r";"Château A. Sevran 2012""\r";"Château A. Sevran 2012"	0	282569	1
282572	2025-05-19T15:50:45.696	14	14	6	1	15	"\n";"Château A. Sevran 2012""\n";"Château A. Sevran 2012"	0	282571	0
282574	2025-05-19T15:50:45.696	14	14	6	1	1080	"000000012F59AD200000000164A677A8";6;"Château A. Sevran 2012""000000012F59AD200000000164A677A8";6;"Château A. Sevran 2012"	0	282573	2
282576	2025-05-19T15:50:45.696	14	14	6	1	866	"000000012F59AD200000000164A677A8";"x";460;"y";127"000000012F59AD200000000164A677A8";"x";460;"y";127	0	282575	2
282578	2025-05-19T15:50:45.696	14	14	6	1	866	"000000012F59AD200000000164A677A8";"width";100"000000012F59AD200000000164A677A8";"width";100	0	282577	1
282580	2025-05-19T15:50:45.696	14	14	6	1	866	"000000012F59AD200000000164A677A8";"height";22"000000012F59AD200000000164A677A8";"height";22	0	282579	1
